,question_id,occurrences
7184,q8387,4224
7185,q10743,4223
7186,q9942,4223
7187,q8512,4223
7190,q10741,4222
7189,q10283,4222
7188,q4315,4222
7191,q10742,4221
7192,q2673,4221
7193,q9079,4221
7194,q9128,4221
7195,q9126,4221
7196,q8966,4221
7197,q2674,4221
7198,q10740,4221
7201,q9669,4220
7200,q9844,4220
7199,q2675,4220
7202,q8763,4219
7203,q5705,4219
7204,q9849,4218
7205,q8875,4218
7206,q9686,4218
7207,q8862,4218
7209,q8511,4217
7208,q9511,4217
7210,q10259,4216
7211,q6347,4216
7212,q9933,4216
7213,q8640,4216
7214,q9115,4215
7215,q9726,4215
7219,q6306,4214
7218,q5988,4214
7217,q10087,4214
7216,q8775,4214
7220,q9868,4213
7221,q4770,4212
7222,q9614,4211
7223,q9858,4211
7224,q8766,4211
7225,q9797,4210
7226,q8945,4210
7228,q10084,4209
7227,q10177,4209
7231,q10110,4208
7232,q8633,4208
7229,q9185,4208
7230,q5999,4208
7233,q8492,4207
7234,q8185,4207
7235,q10071,4207
7236,q9427,4207
7237,q4920,4206
7238,q9897,4206
7239,q9960,4206
7240,q8632,4206
7241,q9132,4206
7242,q10258,4206
7243,q8873,4205
7246,q10297,4204
7247,q9475,4204
7245,q8631,4204
7244,q8579,4204
7248,q9927,4203
7249,q9712,4203
7250,q5802,4203
7251,q9892,4203
7252,q9457,4203
7253,q8760,4202
7254,q10052,4202
7255,q10216,4202
7256,q9850,4201
7257,q8697,4200
7258,q4548,4199
7259,q9483,4199
7260,q8365,4198
7261,q10176,4196
7262,q10706,4196
7263,q10098,4195
7264,q10707,4195
7265,q8650,4195
7266,q10705,4195
7268,q4098,4194
7267,q10704,4194
7269,q10218,4193
7270,q10008,4192
7271,q10183,4192
7272,q8802,4191
7273,q8753,4191
7274,q9680,4191
7282,q2543,4190
7281,q8899,4190
7280,q2494,4190
7279,q9720,4190
7277,q2542,4190
7276,q2541,4190
7275,q9728,4190
7278,q2493,4190
7283,q8537,4189
7284,q9881,4189
7285,q2495,4189
7286,q9141,4189
7287,q10116,4188
7289,q9152,4187
7288,q10120,4187
7290,q9166,4186
7291,q9674,4185
7292,q2158,4184
7293,q6027,4184
7294,q9786,4183
7295,q2157,4183
7296,q5973,4183
7301,q10182,4182
7300,q8767,4182
7299,q8520,4182
7298,q5166,4182
7297,q2159,4182
7302,q4408,4181
7303,q9065,4180
7304,q6371,4179
7305,q9464,4179
7306,q5610,4179
7309,q6546,4178
7308,q5931,4178
7307,q9060,4178
7311,q10126,4177
7310,q9455,4177
7312,q3642,4176
7313,q10248,4174
7314,q9713,4174
7315,q9445,4173
7316,q9158,4173
7317,q8784,4172
7319,q4237,4172
7318,q8571,4172
7320,q9939,4169
7321,q5942,4168
7322,q10180,4168
7323,q6169,4168
7324,q9617,4168
7325,q8620,4167
7327,q5275,4166
7328,q8896,4166
7326,q8144,4166
7330,q4857,4165
7331,q8782,4165
7329,q8499,4165
7332,q5042,4164
7333,q10198,4164
7334,q3208,4163
7335,q8566,4163
7336,q5850,4163
7337,q3730,4163
7340,q9722,4162
7338,q4339,4162
7339,q9050,4162
7341,q9936,4161
7342,q3209,4161
7343,q3207,4161
7344,q9938,4160
7345,q5819,4160
7350,q10282,4159
7348,q6376,4159
7349,q8799,4159
7347,q8060,4159
7346,q9175,4159
7351,q10264,4158
7353,q6519,4158
7352,q9967,4158
7354,q9842,4157
7355,q10330,4157
7356,q9758,4156
7357,q10210,4156
7358,q6209,4155
7359,q10284,4154
7360,q3211,4153
7361,q6133,4153
7363,q9203,4152
7362,q9729,4152
7364,q8755,4151
7365,q9433,4151
7366,q10171,4151
7367,q3210,4150
7368,q9510,4150
7369,q8585,4150
7374,q8206,4149
7373,q7600,4149
7372,q10059,4149
7371,q8379,4149
7370,q4534,4149
7375,q3212,4148
7376,q4888,4148
7377,q7601,4147
7378,q3539,4147
7381,q3537,4146
7383,q8334,4146
7382,q7602,4146
7380,q3538,4146
7379,q8335,4146
7384,q10298,4145
7385,q8336,4145
7386,q7599,4145
7387,q9703,4145
7393,q8902,4144
7392,q6473,4144
7391,q8333,4144
7390,q9886,4144
7389,q9753,4144
7388,q9081,4144
7394,q7448,4143
7395,q7446,4143
7396,q7445,4143
7397,q9138,4142
7398,q8332,4142
7399,q7447,4142
7400,q7449,4142
7401,q9736,4141
7402,q9183,4140
7403,q6462,4139
7404,q9591,4135
7405,q9133,4134
7406,q5115,4132
7407,q4293,4129
7408,q9077,4129
7409,q5895,4128
7411,q6537,4127
7410,q7297,4127
7412,q5571,4126
7413,q9923,4126
7414,q9926,4125
7415,q7299,4124
7416,q7298,4123
7417,q9197,4122
7418,q4338,4122
7419,q8874,4122
7420,q3154,4121
7421,q3153,4120
7422,q3155,4120
7423,q10277,4119
7424,q6113,4118
7425,q3466,4114
7426,q10045,4114
7427,q10256,4114
7431,q3465,4113
7430,q6292,4113
7429,q7364,4113
7428,q3467,4113
7432,q7365,4111
7433,q9945,4110
7434,q7363,4110
7435,q6530,4110
7436,q5377,4110
7438,q9948,4109
7439,q5971,4109
7437,q7366,4109
7440,q9168,4108
7441,q10299,4106
7442,q4569,4100
7443,q7649,4099
7444,q7650,4098
7445,q9436,4098
7446,q2779,4097
7447,q7647,4097
7449,q7648,4096
7448,q4292,4096
7450,q9705,4095
7451,q2780,4095
7452,q9171,4094
7453,q10101,4092
7454,q2778,4092
7455,q9794,4092
7456,q3463,4090
7457,q1504,4089
7459,q3230,4087
7458,q1503,4087
7460,q1505,4086
7461,q5959,4085
7462,q3462,4085
7463,q3464,4085
7464,q3228,4084
7465,q3229,4083
7466,q9689,4083
7467,q3913,4080
7468,q4873,4079
7469,q5760,4077
7470,q9656,4076
7471,q5100,4076
7472,q10162,4076
7473,q3837,4075
7474,q3044,4074
7475,q5597,4073
7476,q10275,4072
7477,q3497,4072
7480,q4384,4071
7479,q3495,4071
7478,q3043,4071
7481,q8800,4070
7482,q3042,4070
7483,q3496,4070
7484,q5696,4070
7485,q4089,4066
7486,q10324,4066
7487,q6455,4064
7490,q6227,4062
7489,q4011,4062
7488,q4295,4062
7491,q8394,4059
7492,q2752,4058
7493,q2751,4058
7494,q4740,4057
7495,q2753,4056
7496,q4615,4055
7497,q10038,4054
7499,q6369,4053
7498,q4825,4053
7500,q9708,4052
7501,q8495,4052
7502,q4924,4049
7503,q8688,4049
7504,q6143,4048
7505,q2884,4045
7506,q2885,4044
7507,q9144,4044
7509,q5588,4043
7508,q2883,4043
7510,q2232,4040
7511,q2233,4039
7512,q9859,4039
7513,q6266,4038
7514,q2234,4038
7515,q2430,4033
7516,q2431,4031
7517,q2432,4030
7518,q5580,4024
7519,q5633,4022
7520,q9895,4021
7521,q2266,4015
7522,q6520,4014
7523,q2265,4012
7524,q5924,4012
7525,q2267,4011
7526,q3485,4005
7527,q4351,4004
7528,q4185,4004
7529,q3483,4003
7530,q7415,4002
7531,q7416,4002
7532,q7417,4002
7533,q3484,4002
7534,q7414,4000
7535,q9034,3997
7536,q5941,3996
7537,q2054,3995
7539,q2052,3994
7538,q2053,3994
7540,q5152,3993
7541,q7834,3984
7542,q4267,3983
7543,q7832,3983
7544,q7831,3982
7545,q7833,3982
7546,q7835,3982
7547,q5722,3981
7548,q3813,3981
7549,q4378,3978
7550,q4973,3975
7551,q9576,3974
7552,q3364,3967
7553,q4787,3967
7554,q3363,3966
7555,q3365,3965
7556,q4504,3964
7557,q5473,3964
7558,q1469,3964
7560,q1468,3962
7559,q1467,3962
7561,q5545,3961
7562,q8670,3961
7563,q5122,3955
7564,q5586,3954
7565,q10014,3953
7566,q9661,3953
7567,q1914,3952
7568,q1916,3952
7569,q1915,3951
7570,q8690,3949
7571,q4271,3947
7572,q4054,3941
7573,q1692,3940
7574,q1693,3939
7575,q9677,3936
7576,q1694,3935
7577,q6240,3935
7578,q4046,3930
7579,q4648,3928
7580,q10046,3927
7581,q5105,3924
7582,q2346,3913
7583,q2347,3912
7584,q2348,3911
7585,q6386,3911
7586,q5920,3896
7587,q4839,3893
7590,q10013,3881
7589,q3291,3881
7588,q3293,3881
7591,q3292,3880
7592,q3658,3877
7593,q5432,3876
7594,q7847,3873
7595,q7850,3873
7596,q7846,3873
7597,q7849,3872
7598,q7848,3871
7599,q4165,3870
7600,q2186,3869
7601,q3470,3869
7602,q2184,3869
7603,q2185,3869
7604,q6744,3867
7605,q3469,3865
7606,q9588,3864
7607,q3468,3862
7610,q5956,3859
7609,q6389,3859
7608,q6151,3859
7611,q2871,3858
7612,q2873,3858
7613,q2872,3856
7614,q7305,3851
7615,q6418,3849
7616,q6124,3848
7617,q7304,3848
7618,q5863,3847
7619,q7303,3844
7620,q4208,3841
7621,q3724,3840
7622,q3720,3835
7623,q6346,3830
7624,q4772,3830
7625,q5420,3827
7626,q2838,3821
7630,q2142,3820
7629,q2144,3820
7628,q2143,3820
7627,q2840,3820
7631,q2839,3819
7632,q3231,3819
7633,q3232,3819
7634,q3233,3818
7635,q2169,3818
7636,q2171,3817
7637,q2170,3817
7638,q5964,3816
7639,q6373,3814
7640,q3825,3813
7641,q8405,3811
7642,q10043,3809
7643,q2876,3808
7644,q2874,3807
7645,q4009,3807
7646,q2875,3806
7647,q3834,3802
7648,q3511,3801
7649,q3510,3799
7650,q2911,3796
7651,q3512,3796
7652,q2910,3796
7653,q6380,3796
7654,q2912,3796
7655,q4420,3793
7656,q9662,3793
7657,q4676,3788
7658,q4294,3781
7659,q2759,3780
7660,q5862,3779
7661,q5644,3776
7662,q2757,3776
7663,q2758,3776
7664,q4422,3770
7665,q6009,3769
7666,q6354,3768
7668,q7836,3765
7667,q7839,3765
7669,q7840,3763
7670,q7837,3762
7671,q7838,3762
7672,q4233,3757
7673,q5363,3754
7674,q1846,3754
7675,q1847,3754
7676,q1845,3753
7677,q6529,3750
7678,q978,3750
7679,q5566,3748
7680,q2367,3746
7681,q1646,3746
7682,q2369,3745
7683,q2368,3745
7684,q4644,3743
7685,q1415,3740
7686,q3734,3740
7687,q10036,3738
7688,q1413,3737
7689,q1414,3736
7690,q5538,3735
7691,q1906,3734
7692,q1907,3733
7693,q1905,3731
7694,q1645,3727
7695,q4209,3727
7696,q4866,3727
7697,q1644,3726
7698,q9649,3725
7699,q1450,3722
7700,q1449,3720
7701,q3796,3720
7702,q6244,3720
7703,q1451,3720
7704,q2096,3715
7705,q2095,3715
7706,q2094,3714
7707,q6161,3713
7708,q6003,3711
7709,q5833,3710
7710,q2949,3709
7712,q2950,3708
7711,q2951,3708
7713,q1432,3707
7714,q1431,3706
7715,q1433,3705
7716,q5457,3702
7717,q3685,3702
7719,q3299,3699
7720,q3298,3699
7718,q3297,3699
7721,q4081,3695
7722,q5360,3694
7723,q2924,3693
7724,q2923,3692
7725,q2922,3692
7726,q4710,3690
7727,q5552,3688
7728,q3934,3686
7729,q4698,3685
7730,q2109,3679
7731,q2110,3678
7732,q2111,3678
7733,q3401,3677
7734,q3519,3677
7735,q3520,3675
7736,q3400,3675
7737,q3399,3674
7738,q3521,3673
7740,q3781,3671
7739,q3180,3671
7741,q5639,3670
7742,q3181,3669
7743,q7070,3668
7744,q3597,3664
7745,q5543,3663
7746,q7072,3662
7750,q7069,3661
7752,q2272,3661
7751,q7071,3661
7747,q3182,3661
7749,q3598,3661
7748,q5918,3661
7753,q3599,3660
7755,q2271,3660
7754,q2273,3660
7756,q7073,3659
7757,q5598,3658
7758,q4706,3658
7759,q4594,3655
7760,q4715,3655
7763,q5578,3651
7761,q2940,3651
7762,q2942,3651
7764,q2941,3650
7765,q4213,3649
7766,q6084,3648
7767,q3017,3647
7768,q3016,3646
7769,q3015,3645
7770,q5894,3643
7771,q5958,3640
7772,q4383,3639
7773,q4752,3632
7774,q2327,3629
7775,q2326,3628
7776,q2325,3627
7777,q6426,3625
7781,q2645,3622
7783,q4221,3622
7782,q2580,3622
7780,q2582,3622
7779,q2581,3622
7778,q2644,3622
7784,q2643,3621
7785,q3850,3621
7786,q4393,3618
7787,q9666,3617
7789,q1695,3616
7788,q1696,3616
7790,q1697,3615
7792,q2150,3614
7791,q2148,3614
7793,q2149,3613
7794,q3832,3611
7795,q6739,3611
7796,q4147,3610
7797,q4162,3609
7798,q9610,3608
7800,q3696,3603
7801,q6107,3603
7799,q3172,3603
7802,q5856,3602
7803,q2372,3599
7804,q2370,3599
7805,q2371,3598
7806,q3171,3598
7807,q3173,3598
7810,q5355,3597
7808,q9653,3597
7809,q3432,3597
7811,q1997,3594
7812,q4606,3594
7813,q3434,3592
7814,q1996,3592
7815,q3433,3591
7816,q4863,3590
7817,q4052,3590
7818,q1995,3588
7819,q10055,3585
7820,q5962,3581
7821,q5933,3577
7822,q2830,3572
7823,q2829,3572
7824,q4453,3572
7825,q2831,3572
7827,q9596,3569
7826,q4407,3569
7828,q6109,3567
7829,q6232,3565
7830,q5567,3562
7831,q10012,3560
7832,q2570,3559
7833,q2568,3559
7834,q2569,3558
7835,q1454,3558
7837,q4850,3556
7836,q4738,3556
7838,q1452,3555
7839,q1453,3555
7840,q4704,3551
7841,q4348,3547
7842,q5440,3546
7843,q9575,3546
7844,q4110,3546
7845,q5947,3541
7846,q5422,3539
7847,q6088,3537
7848,q4701,3536
7849,q4017,3531
7850,q7422,3531
7851,q5670,3530
7852,q7424,3530
7853,q7423,3530
7854,q7425,3526
7856,q4403,3518
7855,q3835,3518
7857,q2685,3516
7858,q2686,3516
7859,q2687,3516
7860,q4445,3512
7861,q5804,3512
7862,q4155,3511
7863,q5943,3510
7864,q4677,3509
7866,q5998,3508
7865,q3605,3508
7867,q2851,3507
7868,q2852,3506
7869,q2850,3506
7870,q4639,3506
7871,q4368,3504
7872,q1410,3504
7873,q1412,3503
7874,q1411,3503
7875,q5022,3496
7877,q4458,3495
7876,q5268,3495
7878,q2135,3489
7879,q7259,3488
7880,q7257,3488
7881,q4193,3487
7882,q7258,3487
7883,q4219,3487
7884,q7261,3487
7885,q2134,3487
7886,q7260,3486
7887,q4627,3485
7888,q2133,3484
7889,q8257,3478
7890,q8259,3477
7891,q5584,3477
7892,q8258,3477
7893,q8261,3477
7894,q8260,3475
7896,q2035,3474
7895,q4780,3474
7897,q8430,3473
7898,q5790,3471
7899,q2810,3470
7900,q2809,3470
7901,q2034,3469
7902,q2036,3469
7903,q2808,3468
7904,q2870,3464
7905,q2869,3464
7906,q2868,3463
7907,q6116,3462
7908,q5086,3461
7909,q4981,3457
7910,q7557,3456
7911,q7558,3455
7912,q10011,3452
7913,q4581,3452
7914,q3531,3449
7915,q3533,3449
7916,q3532,3449
7917,q7221,3448
7919,q7220,3446
7918,q7222,3446
7920,q4741,3445
7921,q4945,3444
7922,q7219,3443
7923,q5723,3442
7924,q6460,3442
7925,q5185,3441
7926,q7679,3440
7927,q6367,3438
7928,q1405,3437
7929,q4242,3437
7930,q7678,3436
7931,q7680,3436
7932,q5361,3436
7933,q3728,3435
7934,q1406,3435
7935,q1404,3434
7937,q3722,3429
7936,q3731,3429
7938,q10016,3428
7939,q4808,3427
7940,q6137,3424
7941,q5935,3421
7942,q8001,3421
7943,q8000,3419
7944,q7998,3419
7945,q7999,3418
7947,q3762,3417
7946,q4889,3417
7948,q3421,3414
7949,q3422,3414
7950,q3436,3413
7951,q10017,3412
7952,q3420,3412
7953,q3437,3412
7954,q3435,3411
7955,q6317,3408
7956,q5374,3407
7958,q3729,3404
7957,q4075,3404
7959,q5568,3403
7960,q6434,3401
7961,q4523,3400
7962,q4156,3393
7963,q6011,3392
7964,q4085,3390
7965,q4362,3385
7966,q4875,3382
7967,q4899,3378
7968,q4776,3377
7969,q6079,3377
7970,q4259,3375
7971,q4229,3366
7972,q7812,3366
7973,q5974,3363
7974,q7811,3362
7975,q6104,3360
7976,q4699,3359
7977,q4735,3357
7978,q7292,3356
7979,q5555,3355
7980,q4832,3354
7981,q7294,3353
7982,q7296,3352
7983,q7293,3352
7984,q5902,3352
7985,q7295,3352
7987,q10049,3348
7986,q2693,3348
7989,q2692,3347
7988,q4051,3347
7990,q3717,3346
7991,q6535,3346
7992,q2691,3345
7993,q3166,3345
7994,q3167,3343
7995,q5174,3342
7996,q5300,3340
7997,q3165,3340
7998,q1448,3338
7999,q6247,3337
8000,q1446,3337
8003,q5038,3335
8001,q1447,3335
8002,q4404,3335
8004,q5302,3333
8005,q3821,3333
8006,q4072,3329
8007,q8679,3329
8008,q5548,3324
8009,q3807,3324
8011,q9581,3323
8010,q5600,3323
8012,q8473,3322
8013,q5034,3322
8014,q2736,3320
8015,q2738,3320
8016,q2737,3318
8017,q3662,3318
8018,q4669,3314
8019,q4923,3310
8020,q6095,3306
8021,q2899,3305
8022,q2900,3304
8023,q6015,3303
8024,q2898,3302
8025,q5561,3302
8026,q6105,3300
8027,q4006,3298
8028,q4936,3296
8030,q2059,3294
8029,q2060,3294
8031,q9583,3293
8033,q4105,3292
8032,q2058,3292
8034,q5868,3285
8035,q8267,3281
8036,q8270,3281
8037,q8271,3281
8038,q8268,3281
8039,q8269,3280
8042,q5984,3279
8040,q8291,3279
8041,q4411,3279
8043,q8290,3278
8044,q8287,3278
8045,q8288,3277
8046,q8289,3275
8047,q9616,3275
8048,q4881,3273
8049,q4778,3269
8050,q3751,3262
8051,q5975,3259
8052,q3142,3257
8053,q3141,3257
8054,q3143,3257
8055,q2237,3256
8056,q4613,3255
8057,q2235,3252
8058,q2236,3251
8059,q4312,3248
8060,q6046,3244
8061,q4375,3244
8062,q8015,3243
8063,q4448,3243
8064,q8017,3241
8065,q8016,3239
8066,q3190,3239
8069,q2126,3237
8068,q3189,3237
8067,q8014,3237
8070,q5560,3236
8071,q3191,3235
8072,q2125,3234
8073,q5425,3233
8074,q2124,3233
8075,q3836,3231
8076,q5182,3231
8077,q4673,3229
8078,q3760,3227
8079,q3840,3221
8080,q10044,3221
8081,q5875,3219
8082,q3932,3218
8083,q4911,3218
8084,q4369,3217
8085,q2726,3217
8086,q3907,3216
8087,q5303,3214
8088,q4990,3210
8089,q3715,3208
8090,q2725,3207
8091,q1658,3205
8092,q2822,3205
8093,q2820,3204
8094,q1657,3204
8095,q1656,3202
8096,q5846,3201
8097,q2656,3201
8098,q2821,3200
8099,q2655,3199
8100,q2657,3198
8101,q2724,3197
8102,q7075,3197
8103,q7078,3195
8104,q7076,3194
8105,q7074,3193
8106,q7077,3193
8107,q6001,3190
8108,q6067,3188
8109,q4106,3186
8110,q4232,3181
8111,q3736,3180
8112,q4374,3179
8113,q5196,3179
8114,q5412,3175
8115,q5668,3175
8116,q2979,3168
8117,q2980,3168
8120,q2640,3165
8118,q2641,3165
8119,q2642,3165
8121,q5469,3164
8122,q2981,3164
8123,q2845,3161
8124,q9633,3161
8125,q2844,3160
8126,q2846,3160
8127,q3367,3158
8128,q3368,3157
8129,q2240,3156
8130,q3366,3156
8131,q2964,3155
8132,q2239,3155
8133,q5796,3154
8134,q2966,3154
8135,q9636,3154
8136,q2965,3153
8137,q2238,3152
8138,q9632,3147
8139,q3629,3144
8140,q5980,3144
8141,q8351,3143
8142,q8347,3143
8143,q8350,3143
8144,q3735,3143
8145,q8348,3143
8147,q8349,3141
8146,q10025,3141
8148,q3711,3140
8150,q2480,3140
8149,q2478,3140
8151,q2479,3139
8152,q7862,3138
8153,q7865,3138
8154,q3419,3138
8155,q7863,3138
8156,q3418,3138
8157,q7861,3137
8158,q3417,3136
8159,q7864,3136
8160,q6117,3134
8161,q5966,3131
8162,q3490,3131
8163,q3491,3131
8164,q3489,3130
8165,q4737,3127
8166,q5911,3127
8167,q5905,3126
8168,q5263,3123
8169,q5380,3123
8170,q6016,3119
8171,q5938,3116
8172,q3874,3115
8173,q9592,3113
8174,q6041,3112
8175,q4419,3110
8177,q5845,3109
8176,q4456,3109
8178,q5431,3108
8179,q3992,3106
8180,q4959,3106
8181,q5227,3105
8182,q4088,3099
8183,q2827,3095
8184,q7330,3095
8186,q2997,3094
8187,q2998,3094
8185,q7328,3094
8188,q2826,3093
8189,q2828,3092
8190,q3712,3092
8191,q7329,3092
8192,q2999,3092
8193,q7327,3092
8194,q5522,3084
8195,q5408,3084
8197,q7570,3082
8196,q7567,3082
8198,q7569,3081
8199,q7568,3080
8200,q6272,3078
8201,q8157,3077
8202,q3810,3074
8203,q4179,3074
8204,q5356,3072
8205,q4424,3069
8206,q5919,3069
8207,q4830,3059
8208,q6207,3058
8209,q8477,3057
8210,q4394,3054
8211,q5666,3054
8212,q6308,3051
8213,q4953,3047
8214,q3708,3045
8215,q9646,3042
8216,q2715,3039
8217,q4373,3037
8218,q5190,3036
8219,q2717,3036
8220,q2716,3036
8221,q10030,3036
8222,q4941,3035
8223,q4415,3034
8224,q4086,3029
8225,q4409,3025
8226,q4379,3025
8227,q4142,3023
8228,q3023,3022
8229,q5589,3022
8230,q3021,3021
8231,q3022,3020
8232,q8401,3018
8233,q9637,3017
8234,q8677,3015
8235,q8694,3013
8236,q1749,3009
8237,q4412,3008
8238,q3303,3005
8239,q3304,3005
8240,q3305,3004
8241,q5593,3003
8242,q1750,2999
8243,q5244,2994
8244,q3506,2993
8245,q3505,2993
8246,q3504,2991
8247,q2490,2990
8248,q4358,2989
8249,q2492,2989
8250,q2491,2987
8251,q1751,2987
8252,q6165,2985
8253,q5672,2981
8254,q7885,2981
8255,q8252,2980
8256,q7884,2977
8258,q7883,2976
8257,q7881,2976
8259,q7882,2975
8260,q8253,2975
8261,q8254,2973
8262,q8255,2973
8263,q8256,2973
8264,q4803,2969
8265,q3607,2968
8266,q6536,2967
8267,q4435,2965
8268,q1416,2964
8269,q5898,2963
8270,q1418,2963
8271,q5565,2962
8272,q1417,2961
8273,q5653,2960
8274,q9650,2958
8275,q4345,2957
8276,q7421,2952
8278,q7420,2951
8277,q7419,2951
8279,q7418,2950
8280,q5137,2950
8281,q4882,2950
8282,q4421,2948
8283,q8342,2947
8284,q7458,2946
8285,q7459,2946
8289,q7225,2945
8291,q8344,2945
8290,q6018,2945
8287,q8346,2945
8288,q8343,2945
8286,q7455,2945
8292,q7456,2944
8293,q7457,2944
8294,q7223,2944
8295,q8345,2944
8296,q7224,2943
8297,q7226,2943
8298,q9667,2939
8299,q5471,2936
8300,q9620,2934
8301,q4608,2931
8302,q4751,2929
8303,q3300,2927
8304,q3302,2927
8305,q3301,2927
8307,q3284,2925
8306,q4270,2925
8308,q3282,2924
8309,q3283,2923
8310,q10054,2922
8311,q3034,2920
8312,q4449,2919
8313,q3035,2919
8314,q3033,2919
8315,q4207,2917
8316,q8422,2915
8317,q9627,2914
8318,q5512,2913
8319,q4410,2912
8320,q3725,2911
8321,q7857,2909
8322,q7856,2909
8323,q7860,2909
8324,q7858,2908
8326,q7859,2907
8325,q4681,2907
8327,q7535,2906
8328,q7536,2905
8329,q3603,2904
8330,q7539,2904
8331,q4005,2904
8332,q7537,2904
8333,q7538,2903
8334,q8322,2900
8336,q9628,2899
8335,q2706,2899
8337,q8326,2898
8338,q8324,2898
8339,q8323,2898
8340,q2708,2898
8341,q2707,2898
8342,q8325,2897
8343,q3894,2896
8344,q3936,2892
8345,q4722,2892
8346,q4382,2887
8347,q7870,2884
8348,q9657,2884
8349,q7869,2884
8350,q4804,2884
8351,q7866,2883
8352,q7867,2883
8353,q7868,2880
8354,q6023,2880
8355,q4763,2878
8356,q4389,2876
8357,q2962,2874
8358,q10031,2874
8359,q2961,2874
8360,q2963,2873
8361,q4397,2867
8362,q6019,2866
8363,q4929,2866
8364,q5165,2864
8365,q4285,2862
8366,q7012,2856
8367,q7010,2855
8368,q3704,2855
8369,q7011,2854
8370,q8481,2854
8371,q6239,2853
8372,q5986,2852
8373,q4387,2852
8374,q2897,2847
8375,q2896,2847
8376,q2895,2846
8377,q4234,2845
8378,q5859,2841
8379,q4764,2840
8380,q3346,2837
8381,q3345,2837
8382,q4217,2836
8383,q3347,2835
8384,q5378,2833
8386,q6229,2829
8385,q9619,2829
8387,q5993,2828
8388,q8487,2823
8389,q9603,2819
8390,q4634,2819
8391,q4365,2819
8392,q4355,2818
8393,q5932,2817
8394,q7413,2813
8397,q3749,2812
8395,q7532,2812
8396,q5791,2812
8398,q7410,2811
8399,q7534,2811
8400,q7412,2811
8401,q8320,2810
8402,q7533,2810
8403,q7530,2810
8404,q7531,2809
8406,q7411,2808
8405,q3636,2808
8407,q3656,2807
8409,q8319,2806
8410,q8321,2806
8408,q8318,2806
8411,q8317,2805
8412,q4674,2803
8413,q6004,2801
8414,q4679,2800
8418,q4460,2799
8419,q7064,2799
8416,q7068,2799
8417,q83,2799
8415,q7067,2799
8420,q5599,2797
8421,q7065,2797
8422,q7066,2796
8423,q7119,2793
8424,q7122,2793
8426,q7118,2792
8425,q7121,2792
8427,q7120,2790
8428,q8472,2789
8429,q5254,2783
8430,q4745,2781
8431,q93,2780
8432,q4868,2774
8433,q4016,2773
8434,q4400,2771
8435,q6343,2770
8437,q5992,2768
8436,q4381,2768
8438,q3638,2766
8439,q4227,2765
8440,q4356,2762
8441,q4405,2759
8442,q4222,2756
8443,q5994,2750
8444,q4801,2741
8445,q4048,2733
8447,q5643,2728
8446,q3786,2728
8448,q4635,2727
8450,q4678,2725
8449,q8463,2725
8451,q4984,2724
8452,q4225,2724
8453,q4796,2723
8454,q5359,2720
8455,q5514,2714
8458,q7045,2703
8459,q7046,2703
8457,q7044,2703
8456,q7048,2703
8460,q7047,2702
8461,q6459,2701
8462,q7087,2701
8463,q8680,2701
8464,q5002,2692
8465,q4858,2692
8466,q6468,2691
8467,q7086,2687
8468,q7085,2685
8469,q7527,2682
8470,q7528,2681
8471,q7526,2681
8472,q7084,2681
8473,q7525,2681
8474,q7575,2679
8475,q7529,2679
8476,q5835,2678
8477,q7577,2675
8478,q7578,2675
8479,q7576,2674
8480,q8236,2672
8481,q8235,2671
8482,q8232,2671
8483,q6748,2670
8484,q8233,2670
8485,q4236,2670
8486,q8234,2669
8487,q5606,2667
8488,q9634,2663
8489,q4050,2661
8490,q6238,2652
8491,q3857,2649
8492,q3882,2649
8493,q4690,2646
8495,q4154,2645
8496,q4433,2645
8494,q7956,2645
8497,q4118,2644
8498,q7955,2643
8499,q5169,2642
8500,q7954,2642
8501,q7957,2639
8502,q5983,2639
8503,q9623,2639
8504,q4666,2633
8505,q4201,2631
8506,q6285,2625
8507,q4643,2622
8508,q4418,2620
8509,q4629,2618
8510,q6267,2616
8511,q2783,2615
8512,q2782,2615
8513,q7175,2615
8514,q2781,2615
8515,q7177,2614
8516,q7178,2613
8517,q7703,2612
8518,q7176,2612
8519,q7705,2611
8520,q7704,2611
8521,q8456,2608
8522,q3746,2607
8523,q8439,2602
8524,q6273,2601
8525,q8452,2596
8526,q5880,2595
8527,q5990,2591
8528,q4646,2577
8529,q3866,2575
8530,q5163,2575
8531,q5539,2573
8532,q4386,2571
8533,q9602,2565
8534,q4254,2562
8535,q4651,2556
8536,q6357,2553
8537,q9630,2552
8538,q5562,2552
8539,q6006,2551
8540,q3892,2548
8541,q8416,2547
8542,q7629,2543
8543,q7628,2543
8544,q102,2541
8545,q6485,2535
8546,q4286,2533
8547,q4933,2525
8549,q8434,2521
8548,q5175,2521
8550,q3875,2514
8551,q8117,2511
8552,q3664,2510
8553,q3614,2506
8554,q7333,2498
8555,q7332,2497
8556,q7334,2497
8557,q7331,2496
8558,q5836,2494
8559,q6451,2490
8560,q7025,2490
8561,q8471,2488
8562,q7022,2486
8563,q7023,2485
8564,q7024,2485
8565,q6279,2485
8567,q7355,2478
8566,q4462,2478
8568,q7357,2476
8569,q7356,2475
8570,q7358,2473
8571,q3789,2469
8572,q7992,2468
8573,q7988,2468
8574,q7990,2467
8575,q7991,2467
8576,q7989,2467
8578,q3893,2466
8577,q7088,2466
8579,q4628,2464
8580,q4864,2463
8581,q3795,2460
8582,q8230,2450
